,frac_in_arms_frac_in_closedAndMiddle,frac_in_arms_frac_in_closedArms,frac_in_arms_frac_in_middle,frac_in_arms_frac_in_openArms,frames_in_arms_CL,frames_in_arms_CR,frames_in_arms_M,frames_in_arms_OB,frames_in_arms_OT,inner_directory,median_speed_CL,median_speed_CR,median_speed_F1,median_speed_F2,median_speed_F3,median_speed_F4,median_speed_M,median_speed_OB,median_speed_OT,outer_directory,smoothed_median_speed_CL,smoothed_median_speed_CR,smoothed_median_speed_F1,smoothed_median_speed_F2,smoothed_median_speed_F3,smoothed_median_speed_F4,smoothed_median_speed_M,smoothed_median_speed_OB,smoothed_median_speed_OT,tot_arm_entries_CL,tot_arm_entries_CR,tot_arm_entries_F1,tot_arm_entries_F2,tot_arm_entries_F3,tot_arm_entries_F4,tot_arm_entries_M,tot_arm_entries_OB,tot_arm_entries_OT,total_distance_CL,total_distance_CR,total_distance_F1,total_distance_F2,total_distance_F3,total_distance_F4,total_distance_M,total_distance_OB,total_distance_OT,total_smoothed_distance_CL,total_smoothed_distance_CR,total_smoothed_distance_F1,total_smoothed_distance_F2,total_smoothed_distance_F3,total_smoothed_distance_F4,total_smoothed_distance_M,total_smoothed_distance_OB,total_smoothed_distance_OT
0,0.4339023754171588,0.4181566774004153,0.015745698016743533,0.19693941730945969,7067,680,4,49,205,179-9339_seg200_man-thresh-0.250-0to313,0.0,33.02025337684318,0.0,88.74677535986204,0.0,0.0,58.99548268548122,118.6517300673026,34.86359680600796,20121116_153006_EPM_BW_224_F,0.0,68.99518006827003,0.0,576.9459903556191,0.0,0.0,58.99548268548122,267.869374321356,157.12595349365182,0,0,0,0,0,0,0,0,3,1719.1351850874098,2816.4142181205398,694.3969721248784,913.9628964061285,57.624266904090916,570.0890000786488,4.918801145680721,500.89384603950054,1641.147605081346,1719.089709815989,2818.81263710895,693.708814395308,951.3943616431685,53.624266904090916,556.384736088623,4.918801145680721,449.80249713940304,1654.5194170661757
1,0.818833497336734,0.7406211122273154,0.0782123851094186,0.12371047664206515,2319,3693,486,634,514,900-7875_man-thresh-0.250,34.75634090831136,18.47175200165225,,,,1.698764265193551,17.077854115148938,13.75837676440989,1.7775847546297645,20121116_161742_EPM_BW_734_M,45.41555734326129,26.67143287129383,,,,1.698764265193551,36.84264795224039,23.23822997888574,14.305954942481138,12,13,0,0,0,0,0,9,6,5498.072957238794,7341.8384370544845,0.0,0.0,0.0,0.05646924393157435,777.8569499882528,670.6405990425898,1439.3268810268066,5498.155815781896,7341.0571028537925,0.0,0.0,0.0,0.05646924393157435,773.5288241316844,669.720907034457,1436.7694862410922
2,0.8911951378981294,0.8252499830155527,0.0659451548825767,0.0669632867928315,2465,4343,280,416,140,900-7875_man-thresh-0.250,15.788680412435447,13.059378937795104,,17.280973005630464,,,23.238689344704017,7.11952661013897,10.643967169336937,20121121_151056_EPM_BWPOF2_767_F,20.045179562703822,18.540121933800805,,17.280973005630464,,,37.52999686210393,10.327800006485948,14.517059866243523,8,10,0,0,0,0,0,1,5,3594.3713802307443,4921.622768412527,0.0,2.357996746126989,0.0,0.0,470.921433603783,200.94245287369193,117.77964284501738,3598.5658672514073,4927.241929713888,0.0,2.357996746126989,0.0,0.0,470.35495248494095,201.38610772919125,118.05663704790265
3,0.7504436813346957,0.6279526574434102,0.12249102389128556,0.20260150138980665,1649,2104,762,439,2694,900-7875_man-thresh-0.250,28.79061220444486,25.283369523525064,,,,,18.85965069890979,23.94473869357762,0.0,20121121_152045_EPM_BWPOF2_770_F,33.895132487627365,33.551484002969424,,,,,30.19810184102121,30.438787579052608,0.0,11,11,0,0,0,0,0,6,12,3299.401451046696,4794.742678173101,0.0,0.0,0.0,0.0,969.9797160990084,497.33084517579425,1628.2394981814923,3298.0545647148842,4716.975749025744,0.0,0.0,0.0,0.0,969.240118115247,496.7354459475526,1628.2975691340419
4,0.5926693512092794,0.542911507837196,0.04975784337208341,0.24341118077268856,1143,1839,69,928,515,5000-9375_man-thresh-0.200,19.220322614836817,14.591364590708404,25.594191544071943,0.0,,0.0,89.97803777023434,8.427787780857818,9.94591355410416,20121121_154633_EPM_PO_759,32.71445787088963,24.032160598560722,117.55362830077755,1.6164091975330852,,0.0,126.75188936366105,19.51631102080998,16.63146325887114,7,5,0,0,0,0,0,5,3,2253.939385583457,2967.500852208038,219.89361925319298,63.9117683249919,0.0,4.0399212266939575,294.9241405873264,973.8876457387477,759.2429840274287,2255.7232435224705,2967.0407286297877,218.14958416428476,57.564323069098265,0.0,2.423952736016375,292.0249964736586,974.7029558975643,760.0625607765998
5,0.49959113912982744,0.42499863896347856,0.07459250016634891,0.2600613593757819,1399,1895,330,1303,735,6027-11637_seg200_man-thresh-0.250-timepoint,13.06967191621385,16.420582820800856,,,0.0,0.0,9.352238523763173,4.608954250999467,5.35064950904624,20121121_154633_EPM_PO_759_F,27.77610597985094,28.143774252989072,,,0.0,88.15282835048653,27.04978015519076,16.09164471941909,12.73711535829543,8,9,0,0,0,0,0,6,6,2796.160125244952,3239.565510310898,0.0,0.0,0.0,478.73908862626377,538.5297548973558,1233.354810288634,660.2759370728045,2788.5806575334145,3242.164739153362,0.0,0.0,0.0,474.82565908534474,537.3599633462454,1232.3127695574135,655.4513867508131
6,0.4056982095046854,0.365931015729585,0.0397671937751004,0.1769195532128514,2584,1779,270,953,1347,900-7875_man-thresh-0.250,10.282070587825038,12.775359306353666,0.0,152.17095558488504,41.99145369580273,152.61821769505178,8.37170577298704,10.133115021286859,2.6730457323474077,20121121_155926_EPM_PO_760,18.49329794531541,20.948227263654104,0.0,971.4789961291305,60.14124218117831,348.95316222510183,26.26855547317344,14.515573050586985,5.502812188062886,9,7,0,0,0,0,0,5,6,9080.849194688744,8244.268399407265,2908.2355034482116,1077.4883095396888,906.9539233666346,2122.328116979755,362.4921680721068,1769.2542184113659,3453.87525606246,9080.73563977944,8256.976647688944,2914.795969669251,1062.5899791617364,888.8996068739636,2090.247246082364,355.884096773525,1798.922702909074,3450.762617020713
7,0.5962617200674536,0.5328903878583474,0.06337133220910623,0.3704786958965711,2291,2814,411,1791,1692,3670-12875_seg200_man-thresh-0.250-None,13.982747257935976,17.017514638747567,,,,,13.524693722037881,17.065943596684715,14.80990978870982,20121121_160958_EPM_PO_758_F,26.47851950457643,26.445247092349682,,,,,22.43617841822888,24.15782101930987,21.028736214808493,12,10,0,0,0,0,0,8,9,3413.4704076743055,4526.176592181651,0.0,0.0,0.0,0.0,678.7237352909399,2329.7468364752367,2151.2918304223213,3414.0019023778677,4526.750599287469,0.0,0.0,0.0,0.0,676.3066676178178,2328.502333155926,2151.09677317527
8,0.851294936424607,0.7694983104912219,0.08179662593338509,0.11498207936005544,2760,3953,978,605,539,601-10017_seg200_man-thresh-0.250-None,11.818246120082,13.515785442181603,7.971424531284347,2.1324230568388716,10.723819141713118,6.74854591483995,6.590950874845089,12.646801055569073,7.766562614382342,20121130_163816_EPM_BWPOF1_784_M,21.636725745189143,22.693055304039326,13.04196138999699,2.1324230568388716,9.705882990470716,9.347768188420977,17.667628467019608,22.957959179819902,16.663906158529652,23,9,0,0,0,0,0,14,8,3442.4145563329193,4907.825455005421,17.871503469494144,5.472992036023609,26.03654184327329,14.182989397906086,876.0022637612315,646.4995820421274,482.5168844569053,3445.709229913488,4907.364516883246,17.56770098714762,5.472992036023609,25.966840706424726,14.265066575467447,874.0002632997291,646.2443601502625,482.3001522729504
9,0.9343869501764239,0.8927589243378717,0.04162802583855216,0.04114586219849378,4956,3664,186,68,125,477-11637_seg200_man-thresh-0.250-timepoint,0.0,10.917708150262792,,,,,13.048716155872981,5.524112412936911,7.188294371284424,20121207_154246_EPM_BWPOF2_799_M,6.255426350206726,21.984714383480277,,,,,23.294504439421658,10.700620996202694,17.109898841765204,3,4,0,0,0,0,0,1,3,3536.65793715957,4436.500924224546,0.0,0.0,0.0,0.0,218.97095307529744,28.014010860599054,85.49272559090666,3534.555917747935,4433.591412811909,0.0,0.0,0.0,0.0,216.93174633347758,27.258128428194723,85.31668994194071
10,0.6870609754912478,0.5303909425183908,0.156670032972857,0.267829898629582,2995,2175,1257,1145,1390,541-9957_seg200_man-thresh-0.250-None,28.75041234851227,30.34530377881706,,7.031379041597678,,,33.2678844237871,33.604362489953154,22.68529712459082,20121217_165902_EPM_BWPOF1_823_F,35.27485349248455,40.375989872229376,,13.169993645067853,,,45.62944841177217,41.28339219634162,29.49039412855986,20,18,0,0,0,0,0,21,26,5024.641686068251,4207.11469730104,0.0,17.78776110743794,0.0,0.0,2116.3713761114586,1836.097893804082,1656.778040683974,5025.171852762722,4208.740561378609,0.0,17.052935404124266,0.0,0.0,2115.122253362226,1834.2155221806374,1655.0280753044262
11,0.7909448919648214,0.7065787864915508,0.08436610547327057,0.16982919665274346,2842,3759,723,827,582,541-9957_seg200_man-thresh-0.250-timepoint_good,3.6043247140254593,16.37789248699352,,0.0,20.65860066877926,2.820491038296625,9.436238825446894,13.225500494894877,12.974646581264253,20121217_171649_EPM_BWPOF1_824_M,10.933323918030515,23.969734155281568,,0.0,20.65860066877926,5.721372980691859,18.260911813944574,20.828883349905293,19.57681074912667,3,15,0,0,0,0,0,8,4,2685.727041725116,4747.614285878172,0.0,26.352574295764033,6.093676664011809,144.1319545988977,692.7981317377471,817.4768032192234,462.401375161504,2687.5423165858774,4746.9972460448425,0.0,26.08266911322219,6.093676664011809,143.89004809789728,691.0357301412278,818.3894281952371,461.87272145829047
12,0.896323458164191,0.7703574551472201,0.12596600301697097,0.06315966966129188,3687,2533,1001,284,143,900-7875_man-thresh-0.250,17.744969000185485,18.833314089314126,,,,,11.160515808692631,13.692890216088866,19.739128982513993,20121218_160153_EPM_BW_810_F,22.99057215294367,24.608511208921378,,,,,23.308785087871094,16.755768132830102,31.771757796633022,19,19,0,0,0,0,0,4,4,6985.607763776112,5345.457004401987,0.0,0.0,0.0,0.0,1239.0470002573998,289.41952785136215,150.6463748851802,6989.100265787107,5346.735985704853,0.0,0.0,0.0,0.0,1236.0411738947303,288.20564446252934,149.90039615243492
13,0.9428069244889574,0.9115437616677846,0.031263162821172835,0.025875831370285436,3391,4541,478,205,255,451-9867_seg200_man-thresh-0.250-None,0.0,7.034523435511475,,0.0,,4.254378659687345,0.0,0.0,0.0,20121218_170704_EPM_BWPOF1_806_M,6.462801629927673,14.614454166381579,,4.457874137702464,,12.732404737497776,1.9499684225950378,11.79240856313584,2.08468203609535,4,6,0,0,0,0,0,3,3,2225.2486416372003,3550.312544754036,0.0,11.751383952508704,0.0,37.826274477938526,263.67449952704294,187.3263930471378,90.26582392293275,2225.1221297253237,3548.767867375494,0.0,11.180124125899736,0.0,38.6700532757561,262.6562979166923,187.01300314895963,89.72051172118438
14,0.8021620454615551,0.7534459264326951,0.048716119028859986,0.1614888981727337,3448,3677,234,780,860,900-7875_man-thresh-0.250,13.106541031401274,15.447504146086779,,,,,12.60124738183702,8.449860371299053,9.835070888749323,20121219_144948_EPM_PO_820_F,18.672182574599038,19.87959661696562,,,,,47.378054527013425,10.488089079586155,12.986160579602867,7,6,0,0,0,0,0,6,8,4802.263084829341,5730.326318282545,0.0,0.0,0.0,0.0,458.545550503025,493.7322938516671,554.9904104428776,4803.462117032723,5730.274629733333,0.0,0.0,0.0,0.0,455.23623941121656,492.99300087281256,554.086684767303
15,0.784158622059258,0.696970254731101,0.08718836732815702,0.17855347221885853,2658,4067,649,447,1073,391-9807_seg200_man-thresh-0.250-None,13.582690627695023,18.143841444201684,,,,0.0,12.540567210612139,21.964629030725362,23.42621401966592,20121219_150212_EPM_PO_819_F,22.661462360047302,26.852825966541037,,,,0.0,21.500969845497245,29.838701102948644,29.158984623755615,10,15,0,0,0,0,0,8,12,3615.2891906197606,5969.159348353386,0.0,0.0,0.0,13.817106191450325,818.0939485190898,615.5671836471254,1427.0181515617246,3618.6054107939335,5973.818704006642,0.0,0.0,0.0,14.302480619438544,818.4307949633568,614.5739353435284,1425.6348544879559
